zip,city,street_number,street_name,street_type,postdirection,student_id,state
66699,"Topeka",2188,"WALTHAM","ST","",101726,"KS"
66115,"Kansas City",7311,"UNNAMED 009","","",106955,"KS"
66536,"Saint Marys",7608,"REDONDO","ST","",101962,"KS"
66115,"Kansas City",9440,"BATTERY CROSBY","RD","",100008,"KS"
66609,"Topeka",3711,"MODOC","AVE","",107556,"KS"
66637,"Topeka",9119,"CHESTNUT","ST","",106683,"KS"
66607,"Topeka",334,"SAN JUAN","AVE","",101826,"KS"
66210,"Overland Park",3974,"ENCANTO","AVE","",103700,"KS"
66622,"Topeka",8577,"HOLLY PARK","CIR","",106999,"KS"
66251,"Overland Park",2555,"BLISS","CT","",104559,"KS"
66111,"Kansas City",7059,"MOFFITT","ST","",104676,"KS"
66667,"Topeka",7184,"BLACKSTONE","CT","",106173,"KS"
66642,"Topeka",31,"MEDICAL CENTER","WAY","",106621,"KS"
66603,"Topeka",2514,"LAKEVIEW","AVE","",105155,"KS"
66624,"Topeka",3263,"MADDUX","AVE","",100660,"KS"
66629,"Topeka",8992,"ROBINSON","DR","",102596,"KS"
66667,"Topeka",9014,"AERIAL","WAY","",102309,"KS"
66283,"Overland Park",6628,"LUSK","ST","",101712,"KS"
66058,"Muscotah",7738,"ARCO","WAY","",107104,"KS"
66604,"Topeka",1141,"JUANITA","WAY","",105340,"KS"
66119,"Kansas City",8469,"CAMPBELL","AVE","",103990,"KS"
66502,"Manhattan",3103,"CRAGS","CT","",100635,"KS"
66605,"Topeka",6970,"ROSENKRANZ","ST","",104188,"KS"
66607,"Topeka",9806,"CRANE","ST","",104970,"KS"
66699,"Topeka",2997,"DE FOREST","WAY","",102132,"KS"
66604,"Topeka",4068,"CONSERVATORY ACCESS","RD","",100294,"KS"
66160,"Kansas City",8442,"SCOTLAND","ST","",106157,"KS"
66616,"Topeka",9892,"SANTA PAULA","AVE","",101096,"KS"
66653,"Topeka",9946,"SUNBEAM","LN","",107920,"KS"
66619,"Topeka",1855,"TRENTON","ST","",107445,"KS"
66111,"Kansas City",3836,"THOR","AVE","",101064,"KS"
66637,"Topeka",5550,"CHAPMAN","ST","",104742,"KS"
66612,"Topeka",8055,"PETRARCH","PL","",103854,"KS"
66636,"Topeka",8494,"JAKEY","CT","",107635,"KS"
66626,"Topeka",3188,"LESSING","ST","",102397,"KS"
66621,"Topeka",5517,"ELGIN","PARK","",106190,"KS"
66675,"Topeka",6618,"PARK PRESIDIO BYPASS","DR","",103892,"KS"
66213,"Overland Park",723,"PIPER","LOOP","",105049,"KS"
66620,"Topeka",7571,"ATTRIDGE","ALY","",104242,"KS"
66683,"Topeka",8905,"BLANKEN","AVE","",101556,"KS"
66112,"Kansas City",6089,"CARL","ST","",106746,"KS"
66629,"Topeka",8735,"MOORE","LN","",104465,"KS"
66115,"Kansas City",9930,"UNNAMED 107","","",107042,"KS"
66652,"Topeka",4661,"SYDNEY","WAY","",100605,"KS"
66607,"Topeka",7320,"MADRID","ST","",101942,"KS"
66118,"Kansas City",2164,"CAMBON","DR","",105804,"KS"
66213,"Overland Park",6576,"UNIVERSITY","ST","",104541,"KS"
66620,"Topeka",7670,"UNNAMED 161","","",103931,"KS"
66699,"Topeka",9017,"UNNAMED 193","","",105499,"KS"
66614,"Topeka",2473,"KISSLING","ST","",105356,"KS"
66626,"Topeka",2432,"JOHN","ST","",106745,"KS"
66221,"Overland Park",5436,"RANDOLPH","ST","",100724,"KS"
66692,"Topeka",6317,"BATTERY CHAMBERLIN","RD","",102146,"KS"
66772,"Savonburg",658,"OCEANVIEW","TER","",106160,"KS"
66429,"Grantville",8293,"YERBA BUENA","DR","",106307,"KS"
66746,"Hepler",57,"MACALLA","RD","",103526,"KS"
66208,"Prairie Village",6258,"HARPER","ST","",101835,"KS"
66637,"Topeka",7467,"FORSYTH","LN","",100680,"KS"
66611,"Topeka",9687,"MARGRAVE","PL","",105051,"KS"
66102,"Kansas City",725,"TREASURY","PL","",100866,"KS"
66214,"Overland Park",5618,"BERRY EXTENSION","ST","",100926,"KS"
66610,"Topeka",8859,"MACONDRAY","LN","",107631,"KS"
66629,"Topeka",691,"CAPP","ST","",104839,"KS"
66607,"Topeka",3837,"THOMAS MORE","WAY","",107458,"KS"
66652,"Topeka",2825,"ACADIA","ST","",107866,"KS"
66614,"Topeka",6179,"MCDONALD","ST","",101870,"KS"
66221,"Overland Park",68,"MEADOWBROOK","DR","",100899,"KS"
66609,"Topeka",9927,"GARRISON","AVE","",104140,"KS"
66210,"Overland Park",3810,"HAMLIN","ST","",104725,"KS"
66104,"Kansas City",1903,"LOWER FORT MASON","ST","",107946,"KS"
66625,"Topeka",1327,"JOOST","AVE","",107201,"KS"
66408,"Bern",5251,"MACARTHUR","AVE","",106721,"KS"
66642,"Topeka",5195,"I-80 TO HWY 101","RAMP","",107168,"KS"
66637,"Topeka",7826,"AMITY","ALY","",100993,"KS"
66103,"Kansas City",1776,"ZIRCON","PL","",100109,"KS"
66675,"Topeka",2363,"KORET","WAY","",102724,"KS"
66282,"Overland Park",3662,"BURLWOOD","DR","",103057,"KS"
66622,"Topeka",4781,"31ST","AVE","",105113,"KS"
66251,"Overland Park",8259,"SEWARD","ST","",103163,"KS"
66735,"Franklin",4652,"DIRK DIRKSEN","PL","",104125,"KS"
66119,"Kansas City",8521,"MORAGA","AVE","",103653,"KS"
66618,"Topeka",23,"CLEO RAND","AVE","",104803,"KS"
66642,"Topeka",5811,"DE WOLF","ST","",100413,"KS"
66624,"Topeka",2862,"ARGENT","ALY","",102666,"KS"
66094,"White Cloud",936,"CLEVELAND","ST","",106014,"KS"
66667,"Topeka",1769,"DE BOOM","ST","",102466,"KS"
66094,"White Cloud",117,"ALDER","ST","",102935,"KS"
66118,"Kansas City",8873,"SUNSET","BLVD","",106838,"KS"
66616,"Topeka",1423,"GODEUS","ST","",102528,"KS"
66221,"Overland Park",364,"APTOS","AVE","",106124,"KS"
66629,"Topeka",5680,"UNNAMED 064","","",102645,"KS"
66616,"Topeka",1853,"DEEMS","RD","",107393,"KS"
66605,"Topeka",1007,"EAST","RD","",101373,"KS"
66629,"Topeka",7960,"LOIS","LN","",102085,"KS"
66601,"Topeka",1911,"FARNSWORTH","LN","",104146,"KS"
66105,"Kansas City",5303,"HILL","DR","",102328,"KS"
66675,"Topeka",6957,"JOHNSTONE","DR","",102168,"KS"
66607,"Topeka",8898,"GENEVA","AVE","",105790,"KS"
66608,"Topeka",4317,"PERINE","PL","",105798,"KS"
66204,"Overland Park",25,"JESSIE WEST","ST","",106444,"KS"
66699,"Topeka",9737,"BERTHA","LN","",107443,"KS"
66109,"Kansas City",1191,"DWIGHT","ST","",100687,"KS"
66621,"Topeka",7005,"LAURA","ST","",101599,"KS"
66609,"Topeka",295,"VERDUN","WAY","",100886,"KS"
66699,"Topeka",62,"MERRITT","ST","",102228,"KS"
66117,"Kansas City",9152,"WHITECLIFF","WAY","",102057,"KS"
66101,"Kansas City",7861,"SCENIC","WAY","",101202,"KS"
66160,"Kansas City",4822,"GRIFFITH","ST","",102865,"KS"
66636,"Topeka",3428,"BLACK","PL","",104595,"KS"
66425,"Fairview",818,"WINSTON","DR","",107376,"KS"
66675,"Topeka",6464,"FUNSTON","RD","",100879,"KS"
66716,"Bronson",4771,"16TH","ST","",106732,"KS"
66115,"Kansas City",8062,"LEVANT","ST","",103072,"KS"
66606,"Topeka",5108,"BAYSIDE","DR","",106069,"KS"
66617,"Topeka",908,"01ST TI","ST","",104087,"KS"
66212,"Overland Park",4011,"LANE","ST","",101610,"KS"
66608,"Topeka",6881,"GRAND VIEW","AVE","",101024,"KS"
66625,"Topeka",8184,"KANSAS","ST","",103572,"KS"
66543,"Vassar",9697,"SECOND","DR","",104571,"KS"
66102,"Kansas City",2893,"NAPOLEON","ST","",103850,"KS"
66612,"Topeka",4031,"TRUBY","ST","",104572,"KS"
66119,"Kansas City",7300,"PALACE","DR","",102075,"KS"
66210,"Overland Park",7741,"MERCHANT","ST","",100274,"KS"
66626,"Topeka",5986,"43RD","AVE","",104068,"KS"
66636,"Topeka",3310,"TEDDY","AVE","",100749,"KS"
66104,"Kansas City",6406,"HITCHCOCK","LN","",104279,"KS"
66119,"Kansas City",5560,"DIVISADERO","ST","",101589,"KS"
66653,"Topeka",3374,"SEYMOUR","ST","",107783,"KS"
66103,"Kansas City",299,"MONTANA","ST","",100995,"KS"
66617,"Topeka",3938,"UNNAMED 031","","",105052,"KS"
66612,"Topeka",1931,"GUERRERO","ST","",100631,"KS"
66119,"Kansas City",9192,"HIGUERA","AVE","",106386,"KS"
66625,"Topeka",2740,"RIVERA","ST","",106387,"KS"
66612,"Topeka",6434,"LYSETTE","ST","",107666,"KS"
66614,"Topeka",9277,"LONG","AVE","",103151,"KS"
66683,"Topeka",3028,"MARY TERESA","ST","",102581,"KS"
66213,"Overland Park",5544,"EDGEWOOD","AVE","",107041,"KS"
66111,"Kansas City",7477,"CHRISTMAS TREE POINT","RD","",106928,"KS"
66625,"Topeka",193,"BELLEVUE","AVE","",102121,"KS"
66603,"Topeka",6904,"WINTER","PL","",103545,"KS"
66607,"Topeka",7199,"SCOTLAND","ST","",105285,"KS"
66614,"Topeka",8914,"09TH TI","ST","",102774,"KS"
66605,"Topeka",8824,"DORCAS","WAY","",107985,"KS"
66104,"Kansas City",6013,"LEONA","TER","",107381,"KS"
66647,"Topeka",9511,"WEST PORTAL","AVE","",103902,"KS"
66624,"Topeka",8292,"BANBURY","DR","",100572,"KS"
66642,"Topeka",7454,"HANGAH","ST","",107830,"KS"
66115,"Kansas City",7047,"HICKS","RD","",102188,"KS"
66104,"Kansas City",983,"SACRAMENTO","ST","",103020,"KS"
66622,"Topeka",9849,"MASSACHUSETTS","ST","",105752,"KS"
66621,"Topeka",4257,"CLIFFORD","TER","",103285,"KS"
66628,"Topeka",8618,"VIENNA","ST","",101739,"KS"
66117,"Kansas City",9831,"HALE","ST","",103311,"KS"
66628,"Topeka",2112,"CAMPUS","WAY","",105214,"KS"
66625,"Topeka",240,"JEWETT","ST","",100203,"KS"
66629,"Topeka",4499,"GILMAN","AVE","",107433,"KS"
66614,"Topeka",9022,"CAPISTRANO","AVE","",103258,"KS"
66617,"Topeka",5278,"KIMBALL","PL","",100467,"KS"
66610,"Topeka",6316,"HEYMAN","AVE","",102349,"KS"
66699,"Topeka",1401,"VARA","ST","",101563,"KS"
66204,"Overland Park",5117,"BAY","ST","",100858,"KS"
66609,"Topeka",7277,"VESTA","ST","",106965,"KS"
66625,"Topeka",1969,"ICEHOUSE","ALY","",101416,"KS"
66101,"Kansas City",173,"ALABAMA","ST","",107451,"KS"
66629,"Topeka",8900,"OCEANVIEW","TER","",107450,"KS"
66609,"Topeka",4694,"15TH","AVE","",100122,"KS"
66625,"Topeka",9854,"GORGAS","AVE","",102354,"KS"
66212,"Overland Park",3882,"ELM","ST","",104773,"KS"
66616,"Topeka",5810,"AMAZON","AVE","",107549,"KS"
66054,"Mc Louth",5052,"BANK","ST","",104341,"KS"
66223,"Overland Park",4155,"SHIELDS","ST","",100725,"KS"
66104,"Kansas City",9407,"UTAH","ST","",106311,"KS"
66652,"Topeka",7530,"SWEENY","ST","",100641,"KS"
66619,"Topeka",2290,"TERRA VISTA","AVE","",104759,"KS"
66725,"Columbus",6549,"MESA","ST","",107171,"KS"
66637,"Topeka",1202,"MARIETTA","DR","",101116,"KS"
66214,"Overland Park",3930,"SPOFFORD","ST","",104429,"KS"
66117,"Kansas City",4524,"I-80 E OFF","RAMP","",100076,"KS"
66207,"Overland Park",6339,"ONIQUE","LN","",102196,"KS"
66538,"Seneca",597,"CRESCENT","AVE","",103193,"KS"
66605,"Topeka",3702,"MACARTHUR","AVE","",104925,"KS"
66625,"Topeka",5763,"MARTIN","AVE","",102265,"KS"
66628,"Topeka",3498,"LAWRENCE","AVE","",103308,"KS"
66110,"Kansas City",9191,"RINGOLD","ST","",107143,"KS"
66642,"Topeka",9969,"DICHIERA","CT","",102599,"KS"
66617,"Topeka",1271,"EAGLE","ST","",107190,"KS"
66675,"Topeka",3288,"MARSTON","AVE","",104426,"KS"
66027,"Fort Leavenworth",9761,"20TH","ST","",106826,"KS"
66109,"Kansas City",8926,"POLLARD","PL","",100545,"KS"
66618,"Topeka",3064,"ALVISO","ST","",102821,"KS"
66516,"Netawaka",1722,"NORTHWOOD","DR","",104067,"KS"
66614,"Topeka",3513,"LINDEN","ST","",102226,"KS"
66112,"Kansas City",3731,"MILTON","ST","",104452,"KS"
66604,"Topeka",603,"SHORT","ST","",105705,"KS"
66101,"Kansas City",2396,"TREASURE ISLAND","RD","",101707,"KS"
66225,"Overland Park",9648,"MERRIE","WAY","",104145,"KS"
66094,"White Cloud",3266,"UNITED NATIONS","PLZ","",105574,"KS"
66607,"Topeka",8155,"WHITNEY","ST","",101109,"KS"
66667,"Topeka",554,"MASON","ST","",105834,"KS"
66621,"Topeka",5694,"EMERSON","ST","",105464,"KS"
66213,"Overland Park",4560,"HAWKINS","LN","",100753,"KS"
66652,"Topeka",8328,"KEY","AVE","",103710,"KS"
66619,"Topeka",6694,"PLUM","ST","",107516,"KS"
66094,"White Cloud",116,"ESPANOLA","ST","",102375,"KS"
66667,"Topeka",7655,"LEO","ST","",100176,"KS"
66251,"Overland Park",9804,"23RD","ST","",101107,"KS"
66110,"Kansas City",9063,"BEIDEMAN","ST","",105107,"KS"
66629,"Topeka",5994,"HARLEM","ALY","",105357,"KS"
66667,"Topeka",2154,"MALLORCA","WAY","",100608,"KS"
66615,"Topeka",8608,"YERBA BUENA","DR","",106024,"KS"
66214,"Overland Park",8861,"MULLEN","AVE","",100228,"KS"
66626,"Topeka",6499,"WALTHAM","ST","",107356,"KS"
66119,"Kansas City",2172,"RAYBURN","ST","",100414,"KS"
66606,"Topeka",7360,"HARRIET","LN","",106249,"KS"
66102,"Kansas City",9378,"37TH","AVE","",100769,"KS"
66210,"Overland Park",7647,"STONEMAN","ST","",106587,"KS"
66625,"Topeka",4413,"BOCANA","ST","",106237,"KS"
66614,"Topeka",2935,"STANFORD","ST","",102323,"KS"
66653,"Topeka",2320,"PACIFIC","AVE","",101036,"KS"
66626,"Topeka",3808,"WHITFIELD","CT","",107609,"KS"
66692,"Topeka",6871,"UNNAMED 108","","",102589,"KS"
66637,"Topeka",8370,"ROYAL","LN","",105559,"KS"
66642,"Topeka",3770,"CARROLL","AVE","",107725,"KS"
66652,"Topeka",753,"WORCESTER","AVE","",102728,"KS"
66109,"Kansas City",8933,"ANNIE","ST","",106471,"KS"
66692,"Topeka",2121,"MISTRAL","ST","",105583,"KS"
66616,"Topeka",4088,"31ST","AVE","",105385,"KS"
66101,"Kansas City",8072,"MARION","PL","",107312,"KS"
66214,"Overland Park",2944,"WASHBURN","ST","",105977,"KS"
66112,"Kansas City",9466,"CORDELIA","ST","",104542,"KS"
66624,"Topeka",3285,"26TH","AVE","",101652,"KS"
66614,"Topeka",7096,"WEST PACIFIC","AVE","",100980,"KS"
66214,"Overland Park",2252,"PULASKI","AVE","",103432,"KS"
66653,"Topeka",5204,"LASSEN","ALY","",107038,"KS"
66214,"Overland Park",2765,"PALMETTO","AVE","",105102,"KS"
66440,"Hoyt",728,"GENE FRIEND","WAY","",102211,"KS"
66118,"Kansas City",9111,"AVENUE B","","",101860,"KS"
66214,"Overland Park",5308,"GARDENSIDE","DR","",103740,"KS"
66612,"Topeka",5775,"THOMAS","CT","",107855,"KS"
66110,"Kansas City",5585,"GALEWOOD","CIR","",105495,"KS"
66605,"Topeka",4813,"HILLVIEW","CT","",101507,"KS"
66505,"Manhattan",5449,"DUBOCE","AVE","",101114,"KS"
66607,"Topeka",1622,"COLLINGWOOD","ST","",101569,"KS"
66628,"Topeka",8560,"MANSFIELD","ST","",100244,"KS"
66783,"Yates Center",131,"JACK LONDON","ALY","",102624,"KS"
66283,"Overland Park",4238,"WOODWARD","ST","",100648,"KS"
66051,"Olathe",9687,"FORT MASON 13","","",101525,"KS"
66618,"Topeka",4368,"PASADENA","ST","",101086,"KS"
66637,"Topeka",1400,"ATHENS","ST","",107691,"KS"
66604,"Topeka",70,"UNNAMED 163","","",100077,"KS"
66606,"Topeka",8350,"LIPPARD","AVE","",104696,"KS"
66207,"Overland Park",4231,"VALPARAISO","ST","",104192,"KS"
66422,"Emmett",6848,"UNNAMED 129","","",103856,"KS"
66652,"Topeka",5846,"SAN BRUNO AV ON","RAMP","",104229,"KS"
66101,"Kansas City",631,"YERBA BUENA","AVE","",103202,"KS"
66115,"Kansas City",7939,"UNNAMED 071","","",103596,"KS"
66615,"Topeka",644,"TEVIS","ST","",101594,"KS"
66652,"Topeka",3452,"ALTON","AVE","",100807,"KS"
66204,"Overland Park",2008,"CLARKSON","ST","",104483,"KS"
66642,"Topeka",2604,"LOTTIE BENNETT","LN","",105518,"KS"
66115,"Kansas City",9328,"MAYFLOWER","ST","",101199,"KS"
66604,"Topeka",31,"MEDICAL CENTER","WAY","",106663,"KS"
66628,"Topeka",27,"TANDANG SORA","","",106309,"KS"
66606,"Topeka",4687,"ROCKRIDGE","DR","",107053,"KS"
66062,"Olathe",7468,"DICKINSON","ST","",106422,"KS"
66105,"Kansas City",3145,"LAGUNA HONDA","BLVD","",104317,"KS"
66223,"Overland Park",4662,"LOWELL","ST","",106352,"KS"
66607,"Topeka",5054,"FRANK NORRIS","ST","",100433,"KS"
66601,"Topeka",789,"STOREY","AVE","",102831,"KS"
66628,"Topeka",6422,"FIFTH","ST","",104543,"KS"
66637,"Topeka",6539,"POLARIS","WAY","",106990,"KS"
66605,"Topeka",9495,"WESTWOOD","DR","",102694,"KS"
66647,"Topeka",7801,"SHAWNEE","AVE","",104106,"KS"
66622,"Topeka",4816,"GEARY","BLVD","",103944,"KS"
66604,"Topeka",4221,"SOULE","LN","",103725,"KS"
66710,"Altoona",3956,"DAY","ST","",103273,"KS"
66605,"Topeka",8268,"TOUCHARD","ST","",101705,"KS"
66604,"Topeka",4310,"BLAIR","TER","",107070,"KS"
66624,"Topeka",3336,"MERRIAM","LN","",103415,"KS"
66225,"Overland Park",2540,"BROADWAY","","",103816,"KS"
66642,"Topeka",7589,"CARD","ALY","",104276,"KS"
66018,"De Soto",2459,"FRENCH","CT","",103612,"KS"
66667,"Topeka",1076,"SPEAR","AVE","",100895,"KS"
66617,"Topeka",6928,"SAINT CROIX","DR","",101072,"KS"
66604,"Topeka",3957,"TOPEKA","AVE","",102564,"KS"
66620,"Topeka",4404,"GOLD MINE","DR","",105611,"KS"
66611,"Topeka",1189,"VERNA","ST","",103849,"KS"
66101,"Kansas City",221,"SHOUP","AVE","",103695,"KS"
66104,"Kansas City",9985,"WARD","ST","",104316,"KS"
66221,"Overland Park",946,"GREELY","CT","",105584,"KS"
66605,"Topeka",4668,"KINGSTON","ST","",105681,"KS"
66615,"Topeka",8780,"PORTOLA","DR","",107536,"KS"
66675,"Topeka",7266,"10TH TI","ST","",105477,"KS"
66628,"Topeka",3938,"SERVICE","ST","",101506,"KS"
66604,"Topeka",3598,"UNNAMED 128","","",106919,"KS"
66416,"Circleville",5370,"SAINT CHARLES","AVE","",102600,"KS"
66094,"White Cloud",438,"HUGO","ST","",104045,"KS"
66742,"Gas",7106,"DESMOND","ST","",100260,"KS"
66622,"Topeka",7364,"SEARS","ST","",104463,"KS"
66624,"Topeka",2407,"SAINT ELMO","WAY","",103833,"KS"
66250,"Shawnee Mission",6886,"GARCES","DR","",105554,"KS"
66101,"Kansas City",7826,"CHESTNUT","ST","",100780,"KS"
66835,"Americus",1525,"JACK KEROUAC","ALY","",102089,"KS"
66094,"White Cloud",1597,"SARGENT","ST","",106003,"KS"
66629,"Topeka",1389,"COMERFORD","ST","",104549,"KS"
66642,"Topeka",4436,"ARTHUR","AVE","",101800,"KS"
66416,"Circleville",8347,"DE BOOM","ST","",106514,"KS"
66609,"Topeka",6852,"GOLD","ST","",103574,"KS"
66607,"Topeka",9493,"BAY SHORE","BLVD","",104343,"KS"
66619,"Topeka",4997,"BRADFORD","ST","",105093,"KS"
66094,"White Cloud",9112,"KEYES","ALY","",100863,"KS"
66692,"Topeka",9736,"STILLINGS","AVE","",100837,"KS"
66619,"Topeka",5640,"LYNDHURST","DR","",102911,"KS"
66118,"Kansas City",6459,"FOOTE","AVE","",103482,"KS"
66102,"Kansas City",5270,"DELLBROOK","AVE","",107320,"KS"
66109,"Kansas City",3234,"TELEGRAPH","PL","",106862,"KS"
66609,"Topeka",5200,"VALDEZ","AVE","",103422,"KS"
66212,"Overland Park",626,"TURK","ST","",107954,"KS"
66101,"Kansas City",4287,"RANDALL","ST","",106058,"KS"
66251,"Overland Park",7334,"POPLAR","ST","",106174,"KS"
66625,"Topeka",7784,"GAISER","CT","",105186,"KS"
66624,"Topeka",5922,"POPE","CT","",105473,"KS"
66105,"Kansas City",9665,"OMAR","WAY","",103815,"KS"
66204,"Overland Park",2374,"ACTON","ST","",105217,"KS"
66117,"Kansas City",7246,"02ND","AVE","",107779,"KS"
66614,"Topeka",8492,"LIPPARD","AVE","",102167,"KS"
66603,"Topeka",1296,"JUDSON","AVE","",107646,"KS"
66607,"Topeka",6092,"CHURCH","ST","",106234,"KS"
66618,"Topeka",5313,"TREAT","WAY","",101864,"KS"
66104,"Kansas City",7792,"SOUTH GATE","RD","",104175,"KS"
66104,"Kansas City",6641,"OXFORD","ST","",104741,"KS"
66621,"Topeka",4845,"WESTSIDE","DR","",105653,"KS"
66782,"West Mineral",3060,"WOOL","CT","",101401,"KS"
66105,"Kansas City",9285,"POND","ST","",100929,"KS"
66653,"Topeka",2377,"SHIPLEY","ST","",107245,"KS"
66692,"Topeka",7017,"OLIVE","ST","",106072,"KS"
66612,"Topeka",8112,"PAUL","AVE","",106949,"KS"
66621,"Topeka",7168,"WHITTIER","ST","",105221,"KS"
66609,"Topeka",2348,"GEORGIA","ST","",106536,"KS"
66214,"Overland Park",4039,"PRATT","PL","",103772,"KS"
66622,"Topeka",7783,"TIOGA","AVE","",101682,"KS"
66620,"Topeka",5498,"06TH HP","AVE","",103810,"KS"
66749,"Iola",2280,"JOHNSTONE","DR","",107986,"KS"
66428,"Goff",8587,"DUNCAN","ST","",100465,"KS"
66618,"Topeka",3437,"BENGAL","ALY","",104846,"KS"
66607,"Topeka",8729,"FREDSON","CT","",101551,"KS"
66402,"Auburn",962,"POST","ST","",107324,"KS"
66603,"Topeka",8492,"MATEO","ST","",105615,"KS"
66692,"Topeka",4783,"AL SCOMA","WAY","",107237,"KS"
66626,"Topeka",8737,"WILMOT","ST","",103150,"KS"
66622,"Topeka",1789,"WRIGHT","ST","",105862,"KS"
66617,"Topeka",6514,"UNNAMED 187","","",104486,"KS"
66101,"Kansas City",904,"BAY VIEW","ST","",100940,"KS"
66667,"Topeka",2998,"COMMER","CT","",105649,"KS"
66618,"Topeka",7239,"BARCELONA","AVE","",100423,"KS"
66207,"Overland Park",6977,"MISSION","ST","",103979,"KS"
66112,"Kansas City",2449,"DOLPHIN","CT","",100790,"KS"
66285,"Lenexa",8569,"MALVINA","PL","",105979,"KS"
66607,"Topeka",6756,"THORNBURG","RD","",103420,"KS"
66283,"Overland Park",5713,"ELMHURST","DR","",105228,"KS"
66628,"Topeka",8062,"LEVANT","ST","",106921,"KS"
66625,"Topeka",5226,"PRESIDIO","TER","",107304,"KS"
66610,"Topeka",3882,"ELM","ST","",104708,"KS"
66110,"Kansas City",7985,"ALANA","WAY","",107084,"KS"
66103,"Kansas City",896,"DIAZ","AVE","",102194,"KS"
66054,"Mc Louth",9543,"EARL","ST","",100795,"KS"
66626,"Topeka",2061,"JENNINGS","CT","",105321,"KS"
66621,"Topeka",7738,"WAITHMAN","WAY","",106281,"KS"
66117,"Kansas City",8734,"JESSIE EAST","ST","",106697,"KS"
66647,"Topeka",3323,"CORDOVA","ST","",101417,"KS"
66608,"Topeka",5178,"HUNTER","ST","",105166,"KS"
66653,"Topeka",1143,"02ND","AVE","",104398,"KS"
66636,"Topeka",2220,"MONTCALM","ST","",105745,"KS"
66615,"Topeka",9067,"BITTING","AVE","",100185,"KS"
66111,"Kansas City",492,"HARE","ST","",106032,"KS"
66683,"Topeka",413,"HOLLADAY","AVE","",101816,"KS"
66603,"Topeka",3966,"FLORENCE","ST","",107119,"KS"
66614,"Topeka",2456,"HARLAN","PL","",105485,"KS"
66626,"Topeka",9169,"DUNCAN","ST","",102583,"KS"
66617,"Topeka",9647,"DRUMMOND","ALY","",106811,"KS"
66606,"Topeka",1619,"15TH","ST","",104864,"KS"
66614,"Topeka",9177,"FAUNTLEROY","LN","",101031,"KS"
66653,"Topeka",368,"A","ST","",106646,"KS"
66610,"Topeka",7643,"UNNAMED 030","","",103752,"KS"
66603,"Topeka",4472,"UNNAMED 088","","",106711,"KS"
66603,"Topeka",4335,"WEST","RD","",107409,"KS"
66606,"Topeka",8067,"CRESTMONT","DR","",101690,"KS"
66675,"Topeka",9441,"ARLETA","AVE","",104511,"KS"
66213,"Overland Park",9488,"RUDDEN","AVE","",100802,"KS"
66612,"Topeka",2747,"I-80 WESTBOUND","","",102804,"KS"
66626,"Topeka",7320,"HAWES","ST","",104095,"KS"
66603,"Topeka",2308,"PHOENIX","TER","",105935,"KS"
66101,"Kansas City",9159,"JASON","CT","",107980,"KS"
66619,"Topeka",2930,"CYRUS","PL","",104985,"KS"
66105,"Kansas City",3691,"IRON","ALY","",102346,"KS"
66521,"Onaga",7750,"FRANKLIN","ST","",100956,"KS"
66251,"Overland Park",5265,"RAE","AVE","",107657,"KS"
66629,"Topeka",9822,"SKYLINE","BLVD","",105928,"KS"
66653,"Topeka",7893,"I-280 N ON","RAMP","",100477,"KS"
66642,"Topeka",7661,"NEVADA","ST","",101604,"KS"
66102,"Kansas City",4307,"GEARY","ST","",103943,"KS"
66612,"Topeka",7434,"47TH","AVE","",102574,"KS"
66112,"Kansas City",8769,"COMERFORD","ST","",102154,"KS"
66675,"Topeka",6053,"GRANVILLE","WAY","",104650,"KS"
66106,"Kansas City",2406,"GRANT","AVE","",106832,"KS"
66109,"Kansas City",8843,"CALHOUN","TER","",107369,"KS"
66621,"Topeka",329,"CULEBRA","TER","",102174,"KS"
66618,"Topeka",910,"TREAT","LN","",100458,"KS"
66106,"Kansas City",5642,"MARTINEZ","ST","",107805,"KS"
66214,"Overland Park",4527,"HIMMELMANN","PL","",102414,"KS"
66607,"Topeka",1932,"LONG BRIDGE","ST","",107533,"KS"
66619,"Topeka",3261,"EAST BEACH","RD","",103495,"KS"
66604,"Topeka",7892,"MCDONALD","ST","",107279,"KS"
66636,"Topeka",4061,"UNNAMED 069","","",101381,"KS"
66699,"Topeka",8909,"SEQUOIA","WAY","",105831,"KS"
66111,"Kansas City",1076,"QUESADA","AVE","",107793,"KS"
66636,"Topeka",2353,"GIBBON","CT","",105868,"KS"
66667,"Topeka",375,"CIRCULAR","AVE","",107215,"KS"
66104,"Kansas City",2853,"GLEN","CT","",104179,"KS"
66619,"Topeka",670,"COWLES","ST","",102592,"KS"
66619,"Topeka",9511,"AVENUE OF THE PALMS","","",103985,"KS"
66692,"Topeka",9202,"HERNANDEZ","AVE","",102640,"KS"
66002,"Atchison",4969,"CHARTER OAK","AVE","",104337,"KS"
66608,"Topeka",4809,"GATES","ST","",107207,"KS"
66119,"Kansas City",9092,"ACME","ALY","",107472,"KS"
66699,"Topeka",7213,"ALMA","ST","",100689,"KS"
66604,"Topeka",6256,"SANTA RITA","AVE","",106640,"KS"
66636,"Topeka",3339,"POWHATTAN","AVE","",103660,"KS"
66642,"Topeka",2302,"JOICE","ST","",103144,"KS"
66652,"Topeka",952,"UNNAMED 070","","",101306,"KS"
66692,"Topeka",4747,"GATEVIEW 3","CT","",106542,"KS"
